arch_idx,cifar10,cifar100,ImageNet16-120
5980,70.27,48.219999975585935,19.199999994913735
5981,91.95,66.50000003662109,38.466666697184245
5983,88.78,63.05999999389648,33.133333323160805
5984,88.39,61.259999926757814,34.333333353678384
5985,92.54,68.05999998779296,40.066666575113935
5986,90.88,65.77999992675781,37.56666653442383
5987,82.97,54.38,20.266666633605958
5988,10.0,0.9999999992370605,0.8333333320617676
5989,92.81,67.6799999633789,40.26666667683919
5990,90.77,66.22000003662109,38.600000040690105
5991,92.34,67.08000003662109,39.233333262125655
5992,87.16,60.71999999389649,27.36666659037272
5993,85.83,50.94,24.999999989827472
5994,86.79,56.79999996337891,26.066666610717775
5995,76.16,47.89999995117188,16.19999998219808
5996,53.71,30.340000003051756,12.066666676839192
5997,86.69,53.17999993896484,28.53333332824707
5998,90.94,63.64000001220703,36.33333323160807
5999,76.05,47.25999996948242,15.900000010172526
6000,76.05,47.26000001220703,15.166666600545247
6001,73.59,45.179999963378904,15.466666636149089
6002,79.07,44.619999987792966,21.333333323160808
6003,79.94,44.880000006103515,25.13333325703939
6004,84.75,57.57999995117188,17.03333330790202
6005,86.87,56.87999993896484,30.366666697184243
6006,93.28,70.00000006103515,41.966666514078774
6007,91.91,67.05999999389648,38.36666660563151
6008,91.59,66.45999995117188,39.133333312988285
6010,80.42,48.05999992675781,18.60000000508626
6011,91.69,67.70000002441407,39.8333332010905
6012,90.19,64.43999995117187,34.69999991861979
6013,92.41,68.86000001220702,41.59999983723959
6014,86.73,58.05999996337891,28.49999996948242
6015,92.45,68.03999986572266,38.16666669718425
6016,93.72,70.87999997558593,44.10000005086263
6017,90.6,63.73999996337891,36.06666656494141
6018,88.44,58.85999995727539,32.09999988810221
6020,92.2,67.48000006103516,40.966666564941406
6021,76.07,46.83999996948242,16.066666631062827
6023,91.37,65.85999992675781,39.29999984741211
6024,86.7,54.13999993286133,30.999999959309896
6025,86.93,61.15999996948242,27.63333325703939
6026,91.87,67.36000002441406,40.06666660563151
6027,90.83,65.61999991455077,35.933333302815754
6028,92.47,68.94,36.4333332010905
6029,75.32,46.840000006103516,15.166666646321614
6031,91.94,67.32000001220703,38.20000003051758
6032,90.45,63.06,35.23333336385091
6033,92.55,66.60000000610351,36.76666669718424
6034,92.02,66.69999998779296,39.4333332417806
6035,89.13,63.68000000610351,33.36666662597656
6036,89.99,64.5,38.16666669718425
6037,75.69,46.99999994506836,16.499999959309896
6040,10.0,0.9999999996185303,0.8333333326975505
6041,89.49,64.89999992675781,34.266666605631514
6042,91.66,67.76000004882812,41.099999908447266
6043,80.76,54.21999999389649,20.099999982198078
6044,92.02,68.66000004882812,42.933333353678385
6045,92.64,68.17999989013671,41.73333325195313
6046,90.97,65.76000000610351,36.49999991861979
6047,72.24,36.380000006103515,17.19999996439616
6048,89.01,64.79999993896485,33.3333332417806
6050,91.29,64.54000000610351,32.69999992370605
6051,92.79,68.31999995117188,42.666666534423825
6052,91.18,65.83999997558594,35.833333333333336
6053,92.14,67.22,40.63333334350586
6054,88.33,63.53999995117187,33.69999991861979
6055,92.61,69.95999997558594,43.999999959309896
6056,91.08,64.79999996337891,28.99999996948242
6059,91.67,67.06000001220703,38.533333231608076
6060,87.61,59.139999969482425,26.233333257039387
6061,92.78,68.91999987792968,42.63333335367839
6062,87.34,61.15999998779297,27.900000030517578
6064,90.49,66.4400000366211,37.900000030517575
6065,90.05,64.80000006103515,37.43333333333333
6066,91.18,66.26000006103516,38.13333322143555
6067,93.25,69.84000001220703,44.49999987792969
6068,91.97,69.1800000366211,43.06666650390625
6069,86.99,60.77999993896484,28.13333332824707
6070,89.11,63.13999995117187,33.166666631062824
6071,75.91,47.17999998779297,14.999999994913736
6072,90.26,62.72,35.43333319091797
6073,92.73,70.33999986572266,42.299999938964845
6074,93.26,68.75999993896484,43.56666659545898
6075,71.07,40.51999992675781,12.933333302815756
6076,86.71,53.740000012207034,27.499999923706056
6077,89.95,64.74000002441406,36.899999837239584
6078,93.36,69.5999999633789,42.79999994913737
6079,55.33,31.03999998474121,12.19999998219808
6080,92.03,68.63999993896485,40.4333332010905
6081,88.92,62.759999938964846,32.733333394368486
6082,92.85,69.88000001220703,43.36666653442383
6083,75.47,46.93999995117188,16.066666631062827
6084,77.54,44.299999993896485,26.099999954223634
6085,92.59,69.75999991455078,44.00000006103516
6086,89.02,64.3800000366211,33.933333353678385
6087,88.95,60.939999975585934,32.76666664632162
6088,89.71,63.63999998779297,33.46666663106283
6089,88.59,61.860000036621095,33.03333329264323
6090,75.34,46.84000001220703,15.166666648864746
6091,91.51,66.57999998779297,37.39999993896485
6092,91.82,67.21999999389648,38.69999984741211
6093,92.24,67.77999986572266,40.09999993387858
6094,89.25,62.560000024414066,31.299999964396157
6095,91.84,68.11999995117188,39.59999987792969
6096,92.42,66.95999997558594,36.89999991861979
6097,68.26,38.38000001831055,13.799999991099039
6098,91.41,66.25999995117188,37.73333325195313
6099,92.46,69.59999998779297,41.56666654459635
6100,91.94,67.4599999633789,39.2333332417806
6101,70.81,36.55999998779297,16.09999991861979
6102,86.4,56.019999938964844,30.266666625976562
6103,89.49,64.4400000366211,36.36666670735677
6104,86.76,55.08000000610352,25.83333327738444
6106,90.13,65.77999995117187,37.13333333333333
6107,89.0,64.10000001220703,32.79999998982748
6108,92.06,66.86000000610352,40.06666654459635
6109,91.9,66.76000002441407,39.833333282470704
6110,92.75,69.27999996337891,42.7666667175293
6112,10.0,1.0,0.8333333314259846
6113,92.42,68.21999997558594,40.86666653442383
6114,87.45,60.179999926757816,29.099999923706054
6115,92.15,67.40000000610351,42.43333332316081
6116,92.95,68.15999997558593,42.23333331298828
6117,92.8,69.89999986572266,44.6999999593099
6119,93.69,71.73999992675782,44.99999998982747
6120,92.59,69.33999991455079,44.499999979654945
6121,86.2,58.45999994506836,28.299999959309897
6122,90.34,65.76000001220703,36.83333337402344
6123,70.52,33.65999998474121,16.066666600545247
6124,91.81,68.0399999633789,39.933333302815754
6125,67.37,38.54000001220703,13.666666615804036
6126,92.85,71.11999986572266,43.8666667175293
6127,80.76,51.759999926757814,20.833333333333332
6128,91.74,65.57999995117187,37.53333326212565
6129,92.0,68.51999992675782,40.60000002034505
6130,87.19,61.26000003662109,28.03333332824707
6131,87.42,58.35999995727539,29.633333221435546
6132,89.39,65.41999995117187,34.49999993896484
6133,92.61,67.89999995117188,42.066666717529294
6135,91.0,66.04000000610351,38.0666665242513
6136,86.92,58.37999996337891,27.499999994913736
6137,85.38,57.72000000610352,24.333333282470704
6138,88.81,61.359999963378904,29.399999979654947
6139,90.96,66.30000002441406,40.13333317057292
6140,58.55,31.759999990844726,13.966666636149089
6141,92.23,68.41999986572266,41.999999908447265
6142,91.56,66.50000000610352,38.99999987792969
6143,89.3,63.75999996337891,34.099999918619794
6144,73.54,43.87999994506836,14.599999954223632
6145,89.65,65.45999991455078,33.2333332824707
6146,92.14,69.40000004882812,41.4000000406901
6147,89.66,64.4399999267578,35.93333333333333
6148,91.11,63.99999993896484,24.100000030517577
6150,86.65,54.88000002441406,27.79999996948242
6151,89.21,62.01999995727539,32.899999888102215
6152,89.38,63.56,35.79999998982748
6153,91.56,66.84000006103516,38.26666667683919
6155,91.11,65.89999997558594,38.033333302815755
6156,90.87,67.81999995117188,40.63333330281576
6157,84.18,54.59999998168945,25.266666590372722
6158,91.18,65.25999992675781,37.89999986775716
6159,89.17,62.919999951171874,31.699999888102212
6160,92.28,68.53999993896484,41.333333333333336
6161,79.92,50.69999996948242,20.933333323160806
6162,92.23,67.63999993896485,39.19999990844727
6163,92.11,68.36000001220702,39.16666656494141
6164,91.71,66.60000004882812,39.10000001017253
6165,91.91,67.64000001220703,39.99999984741211
6166,87.6,57.0799999633789,28.3666666208903
6167,90.04,64.39999991455078,34.39999985758463
6168,92.36,68.44000001220704,39.13333339436849
6169,82.11,52.93999996948242,21.79999997965495
6171,93.25,70.14000000610352,44.69999997965495
6172,91.44,68.23999986572265,39.33333336385091
6173,88.91,61.65999996337891,31.666666631062824
6174,90.84,63.99999999389649,31.29999996948242
6175,87.56,54.920000006103514,26.566666681925454
6176,90.04,64.87999997558593,33.83333325195313
6177,88.86,62.00000004882813,31.833333282470704
6178,89.23,64.97999998779297,34.99999986775716
6179,92.03,67.53999986572266,39.59999994913737
6180,92.96,68.85999993896485,42.33333323160807
6181,87.47,60.93999995117188,30.366666615804036
6182,92.6,69.92000006103515,42.7666667175293
6183,80.85,50.02000001831055,20.266666625976562
6184,91.33,67.28000001220703,39.9333332417806
6185,91.98,66.98000001220703,39.299999938964845
6186,93.12,69.58000006103515,40.56666653442383
6187,89.77,64.50000001220702,32.133333323160805
6190,87.81,59.14000004882813,23.23333327229818
6191,69.03,41.69999996948242,13.733333315531413
6192,92.95,69.27999989013672,44.79999998982748
6193,92.18,67.6200000366211,40.06666663614909
6194,79.35,50.83999998779297,21.20000002034505
6195,92.55,68.98000000610351,41.166666646321616
6196,81.46,51.079999938964846,19.29999994913737
6197,91.25,64.59999998779297,36.63333321126302
6198,10.0,0.9999999996185303,0.8333333333333334
6199,80.11,50.34000001831055,21.799999928792317
6200,91.19,65.23999995117188,37.36666662597656
6201,54.11,11.08,13.666666648864746
6202,90.33,65.32000002441406,37.099999989827474
6203,82.5,49.119999987792966,18.499999918619793
6204,92.61,70.34000003662109,42.299999888102214
6205,75.83,40.89999993286133,18.766666697184245
6206,91.53,67.04,39.86666653442383
6207,91.3,62.10000004882812,35.43333328755697
6208,92.47,69.5400000366211,42.8666667175293
6209,92.87,69.45999992675782,42.6333332417806
6210,90.42,67.84,38.99999992879232
6211,76.3,46.94000001220703,15.49999998219808
6212,65.41,13.779999963378906,14.699999954223633
6213,89.65,63.94000002441406,33.10000006103515
6214,79.59,42.65999998779297,22.166666610717773
6215,88.05,63.01999991455078,31.299999918619793
6216,87.0,58.799999993896485,27.99999993387858
6217,92.6,69.11999995117188,43.333333353678384
6218,92.44,68.29999997558593,40.69999996948242
6219,89.05,63.700000061035155,34.83333339436849
6220,87.12,54.879999951171875,30.333333328247072
6222,10.0,0.9999999988555908,0.8333333326975505
6223,87.58,58.319999981689456,31.666666631062824
6224,88.75,63.29999991455078,34.46666657511393
6225,93.28,68.9599999633789,43.86666658528646
6226,52.68,10.640000006103516,11.866666656494141
6227,92.6,69.10000006103516,42.89999985758463
6228,90.73,67.03999991455078,37.799999938964845
6229,68.23,41.06000001831055,13.666666666666666
6231,93.4,69.48000006103516,45.50000001017253
6232,62.42,34.13999997558594,13.99999998474121
6234,89.45,63.3,36.199999989827475
6235,92.27,68.09999995117188,41.2333332824707
6236,86.5,57.739999957275394,26.399999944051107
6238,85.07,56.199999945068356,26.166666671752928
6239,88.51,62.13999997558594,31.73333326212565
6240,91.69,66.45999998779297,39.39999991861979
6241,90.57,66.01999996948243,28.89999996439616
6242,74.77,40.340000006103516,18.733333315531414
6243,92.44,69.28000000610352,43.933333231608074
6244,89.54,64.42000002441407,33.56666661580404
6245,91.75,67.82000001220703,37.666666534423825
6246,85.26,57.519999993896484,23.89999994913737
6247,88.71,61.88000003662109,32.56666660054525
6248,89.28,63.98000003662109,34.46666665649414
6249,72.55,45.03999996948242,15.199999972025553
6250,93.28,70.18000001220703,42.50000005086263
6251,92.18,67.41999989013672,40.23333321126302
6252,79.07,49.60000001220703,18.500000010172528
6253,73.24,44.31999997558594,14.8666666208903
6254,87.59,58.159999932861325,31.766666590372722
6255,90.98,66.17999991455078,37.00000001017253
6256,93.64,70.47999993896484,45.23333325195313
6257,86.97,58.100000006103514,28.299999923706054
6258,92.55,67.91999997558594,40.33333319091797
6259,86.27,58.01999991455078,27.499999954223632
6260,91.67,65.84000003662109,36.96666654459636
6261,92.04,67.11999993896484,40.69999994913737
6262,92.38,70.14000003662109,43.36666651407877
6263,75.89,47.899999926757815,15.600000010172526
6264,91.85,67.51999990234376,40.66666669718425
6266,87.39,56.40000000610352,31.599999959309894
6267,92.69,68.77999986572266,45.066666514078776
6268,85.68,53.13999993896484,26.699999938964844
6269,93.22,69.28000006103515,41.43333338419596
6270,76.08,46.13999999389648,15.833333348592122
6272,86.28,56.99999998779297,24.000000015258788
6273,92.1,68.78000006103515,43.66666672770182
6274,86.9,58.91999998779297,27.90000001525879
6275,89.53,64.14000002441406,34.50000001017253
6276,92.05,68.19999997558594,41.933333282470706
6277,88.66,61.99999994506836,30.66666665649414
6278,90.24,66.43999998779297,37.733333201090495
6279,86.45,58.4,28.499999918619793
6280,86.53,58.37999998779297,27.733333282470703
6281,91.92,67.64000004882813,39.99999989827474
6282,92.09,67.81999995117188,41.49999991861979
6283,90.44,62.45999991455078,29.96666655476888
6284,89.07,63.279999969482425,33.56666661580404
6285,92.26,67.72000001220704,39.09999984741211
6286,91.27,65.86000006103515,36.633333190917966
6287,92.02,68.54000002441406,39.766666605631514
6288,93.0,69.54000004882812,44.96666658528646
6289,88.18,63.19999995727539,31.46666668701172
6290,92.5,67.04000002441406,42.33333329264323
6291,90.61,64.67999992675782,26.666666595458985
6292,91.81,67.45999987792969,39.63333333333333
6293,92.01,68.52000000610352,43.20000004069011
6294,90.45,67.11999992675781,38.26666653442383
6295,78.57,45.31999999389649,22.06666658528646
6296,86.95,59.3999999633789,27.8666666208903
6297,89.89,65.68000002441406,35.43333326212565
6298,90.6,63.95999986572266,36.46666663106283
6299,92.52,67.98000004882813,34.933333282470706
6300,88.43,61.359999963378904,22.36666665649414
6301,92.5,67.69999995117188,39.33333336385091
6302,92.72,68.95999992675782,41.49999984741211
6303,79.59,50.91999998779297,20.56666663360596
6305,93.53,69.04000006103516,44.93333322143555
6306,89.84,64.13999996337891,35.66666668701172
6307,92.7,67.69999991455079,40.36666653442383
6308,91.22,66.87999992675782,36.93333326212565
6309,91.5,65.98000000610351,39.56666662597656
6310,91.21,65.20000001220703,36.899999959309895
6311,92.16,66.9399999267578,38.99999985758463
6312,89.05,62.61999996337891,32.53333325703939
6313,91.07,63.45999997558594,37.499999959309896
6314,87.76,59.539999981689455,31.800000010172525
6316,92.3,68.10000001220703,42.73333337402344
6317,89.58,64.53999991455078,35.63333317057292
6318,83.9,53.39999995727539,22.89999996439616
6319,91.97,67.95999993896484,41.73333318074544
6320,91.58,66.51999995117187,38.76666667683919
6321,90.28,64.05999993896485,35.69999988810221
6322,85.01,51.919999963378906,24.83333336385091
6323,91.49,67.04000000610351,39.69999989827474
6325,75.3,46.279999951171874,15.700000010172525
6326,87.98,57.67999995117187,33.26666665649414
6327,91.64,66.88000006103516,38.599999928792315
6328,90.42,66.19999999389648,37.13333323160807
6330,94.02,70.18,44.566666697184246
6331,90.54,63.51999997558594,35.866666564941404
6332,87.12,60.159999993896484,26.60000000508626
6333,91.28,66.80000002441406,39.233333201090495
6334,85.59,52.4,23.5666666208903
6335,86.78,57.29999995117188,23.966666697184245
6336,92.02,66.63999995117187,39.366666615804036
6337,10.0,0.9999999996185303,0.8333333320617676
6339,75.66,46.11999995117188,15.366666633605957
6340,88.67,62.43999994506836,31.59999989827474
6341,92.56,69.64000004882813,41.899999959309895
6342,86.92,58.29999996337891,23.13333332316081
6343,91.35,65.5200000366211,36.99999991861979
6344,76.28,46.93999996337891,15.299999966939291
6345,74.19,43.89999998779297,15.43333334350586
6346,91.62,68.06000002441407,39.599999908447266
6347,88.83,63.82,33.96666655476888
6348,89.86,65.48000006103516,36.26666660054525
6349,88.75,61.179999969482424,33.99999998982747
6350,87.58,57.93999995117188,30.733333267211915
6351,92.83,68.43999999389648,40.26666658528646
6352,92.05,68.53999987792969,40.099999979654946
6353,89.66,65.48000001220703,38.23333337402344
6354,88.13,60.079999993896486,29.66666668701172
6355,92.2,68.67999992675782,41.13333334350586
6356,89.01,63.31999993896484,31.83333334350586
6357,89.26,61.6,34.73333323160807
6358,91.77,66.57999998779297,39.23333321126302
6359,85.01,58.17999993896484,22.03333330790202
6360,91.16,68.25999986572266,38.033333267211916
6362,89.59,62.119999993896485,33.66666663614909
6363,89.01,62.120000048828125,32.89999990844726
6364,92.59,67.36000002441406,41.16666654459635
6365,88.92,62.33999998168945,31.09999994913737
6366,10.0,0.9999999992370605,0.8333333320617676
6367,91.82,67.64000004882813,41.23333321126302
6368,91.63,68.13999995117187,38.600000040690105
6369,89.77,63.43999989013672,35.09999999491374
6370,78.97,50.07999995727539,18.766666620890298
6371,78.37,44.27999993286133,22.166666595458985
6372,91.86,67.51999995117187,38.933333292643226
6373,89.55,64.42000006103515,35.39999989827474
6374,80.89,50.579999993896486,21.466666697184245
6376,82.44,54.86000000610352,20.46666660054525
6377,87.57,59.71999998779297,17.299999964396157
6378,85.55,55.85999996948242,25.299999984741213
6379,87.14,57.13999993896484,28.033333267211916
6380,92.29,64.98000001220703,41.96666659545898
6381,91.81,66.5999999633789,39.53333338419596
6382,93.44,69.25999991455078,43.13333330281576
6383,89.7,65.11999986572266,39.06666660054525
6384,88.61,62.839999993896484,33.96666655476888
6385,90.61,63.67999995117187,37.399999837239584
6386,92.03,69.39999990234375,42.2666665242513
6387,92.69,68.68,39.33333327229818
6388,93.19,69.22000001220704,43.000000040690104
6389,88.65,63.82000001220703,33.366666651407876
6390,86.52,57.28,24.833333221435545
6391,87.94,57.35999993286133,32.23333334350586
6392,90.99,66.03999996948242,39.56666650390625
6393,87.77,57.77999998168945,31.133333353678385
6394,91.93,67.31999993896484,38.79999983723958
6395,82.64,51.79999996948242,21.699999979654947
6396,93.13,69.92000002441407,43.366666676839195
6397,92.34,67.30000006103515,40.33333326212565
6398,91.72,68.72000001220704,42.79999983723958
6399,91.61,64.46000001220703,38.56666663614909
6400,89.51,64.15999998779297,33.766666631062826
6401,90.07,62.85999995727539,34.13333326212565
6402,93.25,70.11999990234375,42.33333332316081
6403,86.62,57.54,26.69999998474121
6404,89.59,64.61999992675781,32.633333190917966
6405,91.97,68.32000004882812,38.89999993896485
6406,80.5,51.58000001220703,20.899999979654947
6407,88.97,62.259999981689454,31.83333329264323
6408,92.13,67.11999998168945,39.199999989827475
6409,79.84,51.16000001220703,21.866666631062827
6410,91.94,67.29999986572265,38.96666654459636
6411,86.6,52.79999994506836,26.066666681925454
6412,93.1,70.46000006103516,42.4333332010905
6413,92.29,69.33999987792969,44.19999996948242
6414,75.88,47.00000001220703,15.73333332824707
6415,88.85,63.01999991455078,21.500000020345052
6417,74.32,42.339999951171876,19.33333329264323
6418,91.33,65.93999999389648,37.50000005086263
6419,92.99,69.33999998168946,41.93333336385091
6421,92.19,68.03999986572266,39.93333331298828
6422,92.88,69.86000004882813,45.00000006103516
6424,91.05,65.91999986572266,36.56666667683919
6425,92.81,68.70000004882813,41.76666655476888
6426,87.81,57.819999963378905,26.233333282470703
6427,92.1,67.05999992675781,38.53333319091797
6428,90.96,65.43999999389648,36.50000006103516
6429,75.97,46.81999995117187,15.666666641235352
6431,93.17,69.1000000366211,43.033333363850915
6432,89.28,63.82000004882813,32.79999990844727
6434,90.95,67.05999987792968,39.26666657511393
6435,89.32,64.48,33.433333267211914
6436,92.36,69.39999995117188,42.29999984741211
6437,89.03,61.67999994506836,32.69999992370605
6438,86.99,57.54000002441406,28.433333302815754
6439,84.48,56.57999993286133,23.0
6440,89.73,65.63999992675781,35.766666595458986
6441,91.09,67.34000002441407,35.29999994913737
6442,67.11,39.57999995727539,13.299999984741211
6443,76.3,45.49999995117187,15.066666666666666
6444,92.18,69.04000004882812,42.16666655476888
6445,91.67,66.73999992675782,40.833333170572914
6446,93.01,68.49999993896485,42.10000002034505
6447,89.18,62.76000002441406,33.26666655476888
6448,10.0,0.9999999996185303,0.8333333326975505
6449,93.3,69.29999986572265,43.26666650390625
6450,10.0,0.9999999992370605,0.8333333326975505
6451,90.75,63.77999999389648,39.29999985758464
6452,93.02,68.83999995117188,42.133333190917966
6453,86.33,58.159999932861325,28.400000010172526
6454,78.91,44.359999975585936,16.766666600545246
6455,91.08,65.46000004882812,37.066666707356774
6456,91.86,66.61999992675781,38.63333339436849
6457,89.52,63.56,33.23333331298828
6458,91.06,65.69999994506836,36.46666650390625
6459,93.02,69.43999986572265,44.83333326212565
6460,90.97,66.22000006103515,31.63333334350586
6461,91.69,67.87999998779297,39.49999991861979
6462,76.19,46.70000001831055,15.666666664123536
6463,89.12,62.319999981689456,33.599999857584635
6464,92.31,67.49999986572266,40.93333334350586
6465,92.03,68.07999993896485,39.86666663614909
6466,86.51,54.83999992675781,27.66666659037272
6467,92.53,68.8000000366211,37.96666667683919
6468,85.44,57.259999938964846,25.166666625976564
6469,75.62,46.83999998168945,15.69999998219808
6470,92.29,66.96000004882812,38.233333201090495
6471,67.13,39.39999993896485,13.599999997456868
6472,91.17,66.05999986572266,35.06666666666667
6473,91.66,66.56000000610352,39.1333332417806
6474,91.57,67.70000004882813,39.6
6475,91.25,66.49999995117187,39.49999993896484
6476,75.67,46.499999975585936,15.566666585286459
6477,48.88,10.07999998626709,10.666666625976562
6478,10.0,0.9999999996185303,0.8333333333333334
6479,91.47,65.62,36.33333331298828
6480,67.82,38.039999963378904,15.466666651407877
6481,89.24,62.84,33.699999928792316
6482,75.53,47.21999995117187,15.8666666208903
6483,93.15,69.06000004882813,42.933333292643226
6484,89.63,64.45999998779297,35.06666663106282
6485,89.13,61.72000002441406,32.366666687011715
6486,85.7,55.200000012207035,28.966666727701824
6487,92.54,69.31999986572265,42.699999877929685
6488,88.52,62.03999993896485,30.066666600545247
6489,93.71,69.79999995117187,41.799999888102214
6490,86.73,58.11999995117188,27.99999993387858
6491,89.89,64.63999992675781,33.23333335367838
6492,88.88,63.51999998779297,33.96666660563151
6493,84.18,54.62000002441406,26.266666610717774
6494,90.49,65.46000006103516,36.233333272298175
6496,93.18,69.47999991455079,44.266666615804034
6498,88.86,62.33999998779297,32.23333326721191
6499,93.67,70.94000006103515,44.966666625976565
6500,74.22,43.55999994506836,14.76666665649414
6501,91.16,64.30000000610352,38.333333170572914
6502,86.88,57.47999996948242,31.266666646321614
6503,92.21,67.46000004882812,39.13333317057292
6504,89.9,64.15999998779297,34.29999989827474
6505,92.97,71.06000006103515,43.7333332417806
6506,92.52,69.50000006103515,41.2333332824707
6507,89.34,65.76000002441407,37.500000040690104
6508,90.42,66.32000001220703,37.86666653442383
6509,91.77,67.85999992675781,40.59999989827474
6510,86.08,52.3999999633789,27.39999999491374
6511,89.89,65.83999997558594,38.33333331298828
6513,79.95,50.599999963378906,21.13333327738444
6514,91.95,65.23999993896484,36.46666665140788
6515,93.45,70.63999995117187,42.73333337402344
6517,90.6,64.83999992675781,25.966666595458985
6518,92.78,68.29999996337891,39.99999985758463
6519,92.16,66.8799999633789,40.83333327229818
6520,89.03,62.520000006103515,32.23333323160807
6521,91.31,66.35999998168946,38.26666651407878
6522,85.87,51.76000001831055,26.83333331298828
6523,90.89,66.10000004882812,36.79999998982748
6524,89.97,63.799999993896485,35.53333322143555
6525,92.04,67.55999993896485,38.199999938964844
6527,87.55,58.059999951171875,32.600000040690105
6528,91.21,66.07999996948242,38.4666665242513
6529,92.99,69.81999990234375,44.9666667175293
6530,93.99,72.05999995117187,45.20000001017252
6531,89.51,64.72000000610352,33.79999991861979
6532,91.01,64.57999996948242,32.23333336385091
6533,92.55,67.09999998779297,39.19999983723958
6534,91.04,68.08000001220704,41.43333322143555
6535,88.99,64.09999992675782,34.10000002034505
6536,90.96,64.99999995117187,36.666666534423825
6537,90.84,64.58000004882813,18.83333330790202
6538,92.45,67.51999990234376,35.56666655476888
6539,91.87,67.05999997558594,39.533333374023435
6540,93.53,70.16000004882812,42.86666670735677
6541,92.22,65.67999999389649,39.8333332010905
6542,91.32,65.08,38.066666585286455
6543,92.44,67.71999998779297,40.56666667683919
6544,92.98,69.78000000610352,43.86666663614909
6545,92.05,67.59999999389649,39.56666667683919
6546,92.22,67.15999993286133,41.433333170572915
6547,92.02,67.9599999633789,40.53333331298828
6548,10.0,1.0,0.8333333333333334
6549,75.39,46.97999992675781,15.599999979654948
6550,86.77,57.57999998779297,29.499999954223632
6551,79.05,50.37999997558594,20.699999989827475
6552,92.07,68.53999995117188,41.23333336385091
6553,79.84,43.05999996948242,25.899999938964843
6554,92.37,67.51999987792969,39.56666666666667
6555,92.54,67.06000000610352,39.199999938964844
6557,61.52,13.379999978637695,14.69999998219808
6558,89.88,64.04000000610351,36.63333330281576
6559,10.0,1.0,0.8333333326975505
6560,75.46,46.4,15.466666676839193
6561,88.6,61.23999992675781,31.833333262125652
6562,89.51,65.86000001220702,34.766666631062826
6564,90.36,64.61999999389649,36.1
6565,87.09,55.64000001220703,27.899999969482423
6566,75.74,46.25999996948242,15.466666671752929
6567,92.93,70.47999987792969,43.86666651407877
6568,84.2,55.13999995727539,25.766666666666666
6569,79.99,51.25999996948242,20.933333307902018
6570,92.15,68.47999992675781,40.56666654459635
6572,88.96,63.540000036621095,32.89999997965495
6573,92.27,67.97999995117188,38.83333329264323
6574,92.03,68.68000004882812,43.100000040690105
6576,10.0,0.9999999988555908,0.8333333326975505
6577,10.0,0.9999999992370605,0.8333333333333334
6578,92.15,68.34000004882813,35.799999888102214
6579,87.29,57.320000036621096,23.933333318074546
6580,91.42,67.41999996337891,40.76666653442383
6581,90.36,63.939999993896485,38.333333333333336
6582,93.05,69.3999999633789,43.733333384195966
6583,88.86,61.99999992675781,32.666666534423825
6584,93.87,70.44000004882813,43.53333321126302
6586,88.24,63.419999951171874,32.89999996439616
6587,91.2,66.84000002441407,38.400000030517575
6588,91.34,65.48000006103516,36.699999928792316
6589,91.54,67.43999993896485,39.033333302815755
6590,92.44,68.56000006103515,43.400000030517575
6591,92.11,67.64,39.96666660563151
6592,91.27,66.19999992675781,37.833333170572914
6594,92.59,66.87999987792969,38.6
6595,90.69,64.15999991455078,37.03333339436849
6596,89.84,63.83999998779297,36.16666655476888
6597,89.67,64.20000001220703,35.10000003051758
6600,92.15,66.55999999389648,38.766666666666666
6601,75.42,46.999999975585936,15.733333267211915
6602,89.55,63.259999926757814,35.33333325195313
6603,88.95,61.99999995117187,30.133333221435546
6604,90.89,64.8200000366211,37.36666663614909
6605,86.63,57.83999994506836,23.36666667175293
6606,92.46,68.37999995117187,39.33333337402344
6607,75.71,46.93999995117188,15.633333315531413
6608,89.45,64.8,36.36666670735677
6609,92.11,67.41999996337891,38.69999984741211
6610,84.81,50.73999996948242,25.933333333333334
6611,91.79,67.59999995117188,39.36666660563151
6613,89.52,63.559999951171875,33.89999993896485
6614,84.18,57.83999996948242,23.499999928792317
6615,91.23,64.48000000610351,37.23333332316081
6616,91.88,67.54000004882812,39.36666664632161
6617,89.39,62.93999995117188,33.56666665649414
6618,90.61,65.47999998168946,36.89999990844726
6619,91.64,63.759999926757814,39.43333336385091
6620,79.3,44.68000002441406,21.36666665649414
6621,92.96,69.90000006103516,44.86666651407877
6622,92.43,69.36000006103515,43.06666656494141
6623,89.17,62.45999991455078,33.80000003051758
6624,89.12,62.920000006103514,32.63333335367839
6625,86.9,57.97999994506836,25.433333318074546
6626,92.47,69.09999997558593,40.3333332010905
6627,88.59,60.999999975585936,32.1666666208903
6628,92.2,69.31999987792969,42.833333170572914
6629,91.18,67.05999993896485,30.999999979654948
6630,84.47,57.41999996948242,17.200000010172527
6631,92.59,69.04000004882812,41.69999997965495
6632,92.52,69.61999989013673,42.60000001017253
6633,88.8,63.320000036621096,32.866666600545244
6634,86.41,57.61999996948242,28.56666657511393
6635,75.6,46.77999999389648,16.29999996693929
6636,92.04,66.64000001220703,39.89999993896485
6637,92.19,68.20000006103515,39.29999998982748
6638,89.87,64.50000004882813,35.7666665242513
6639,69.32,40.65999994506836,13.499999954223632
6641,91.04,65.42000003662109,36.96666665649414
6642,86.07,52.819999981689456,26.599999928792318
6643,90.29,66.69999993896485,37.60000003051758
6644,92.07,67.26000002441407,41.26666657511393
